iteration,type,operator_id,weight
4507,destroy,2,4.00139
4507,repair,0,3.14557
4507,repair,1,5.67543
4508,destroy,0,4.6418
4508,destroy,1,5.43878
4508,destroy,2,4.00139
4508,repair,0,3.14557
4508,repair,1,5.67543
4509,destroy,0,4.6418
4509,destroy,1,5.43878
4509,destroy,2,4.00139
4509,repair,0,3.14557
4509,repair,1,5.67543
4510,destroy,0,4.6418
4510,destroy,1,5.43878
4510,destroy,2,4.00139
4510,repair,0,3.14557
4510,repair,1,5.67543
4511,destroy,0,4.6418
4511,destroy,1,5.43878
4511,destroy,2,4.00139
4511,repair,0,3.14557
4511,repair,1,5.67543
4512,destroy,0,4.6418
4512,destroy,1,5.43878
4512,destroy,2,4.00139
4512,repair,0,3.14557
4512,repair,1,5.67543
4513,destroy,0,4.6418
4513,destroy,1,5.43878
4513,destroy,2,4.00139
4513,repair,0,3.14557
4513,repair,1,5.67543
4514,destroy,0,4.6418
4514,destroy,1,5.43878
4514,destroy,2,4.00139
4514,repair,0,3.14557
4514,repair,1,5.67543
4515,destroy,0,4.6418
4515,destroy,1,5.43878
4515,destroy,2,4.00139
4515,repair,0,3.14557
4515,repair,1,5.67543
4516,destroy,0,4.6418
4516,destroy,1,5.43878
4516,destroy,2,4.00139
4516,repair,0,3.14557
4516,repair,1,5.67543
4517,destroy,0,4.6418
4517,destroy,1,5.43878
4517,destroy,2,4.00139
4517,repair,0,3.14557
4517,repair,1,5.67543
4518,destroy,0,4.6418
4518,destroy,1,5.43878
4518,destroy,2,4.00139
4518,repair,0,3.14557
4518,repair,1,5.67543
4519,destroy,0,4.6418
4519,destroy,1,5.43878
4519,destroy,2,4.00139
4519,repair,0,3.14557
4519,repair,1,5.67543
4520,destroy,0,4.6418
4520,destroy,1,5.43878
4520,destroy,2,4.00139
4520,repair,0,3.14557
4520,repair,1,5.67543
4521,destroy,0,4.6418
4521,destroy,1,5.43878
4521,destroy,2,4.00139
4521,repair,0,3.14557
4521,repair,1,5.67543
4522,destroy,0,4.6418
4522,destroy,1,5.43878
4522,destroy,2,4.00139
4522,repair,0,3.14557
4522,repair,1,5.67543
4523,destroy,0,4.6418
4523,destroy,1,5.43878
4523,destroy,2,4.00139
4523,repair,0,3.14557
4523,repair,1,5.67543
4524,destroy,0,4.6418
4524,destroy,1,5.43878
4524,destroy,2,4.00139
4524,repair,0,3.14557
4524,repair,1,5.67543
4525,destroy,0,4.6418
4525,destroy,1,5.43878
4525,destroy,2,4.00139
4525,repair,0,3.14557
4525,repair,1,5.67543
4526,destroy,0,4.6418
4526,destroy,1,5.43878
4526,destroy,2,4.00139
4526,repair,0,3.14557
4526,repair,1,5.67543
4527,destroy,0,4.6418
4527,destroy,1,5.43878
4527,destroy,2,4.00139
4527,repair,0,3.14557
4527,repair,1,5.67543
4528,destroy,0,4.6418
4528,destroy,1,5.43878
4528,destroy,2,4.00139
4528,repair,0,3.14557
4528,repair,1,5.67543
4529,destroy,0,4.6418
4529,destroy,1,5.43878
4529,destroy,2,4.00139
4529,repair,0,3.14557
4529,repair,1,5.67543
4530,destroy,0,4.6418
4530,destroy,1,5.43878
4530,destroy,2,4.00139
4530,repair,0,3.14557
4530,repair,1,5.67543
4531,destroy,0,4.6418
4531,destroy,1,5.43878
4531,destroy,2,4.00139
4531,repair,0,3.14557
4531,repair,1,5.67543
4532,destroy,0,4.6418
4532,destroy,1,5.43878
4532,destroy,2,4.00139
4532,repair,0,3.14557
4532,repair,1,5.67543
4533,destroy,0,4.6418
4533,destroy,1,5.43878
4533,destroy,2,4.00139
4533,repair,0,3.14557
4533,repair,1,5.67543
4534,destroy,0,4.6418
4534,destroy,1,5.43878
4534,destroy,2,4.00139
4534,repair,0,3.14557
4534,repair,1,5.67543
4535,destroy,0,4.6418
4535,destroy,1,5.43878
4535,destroy,2,4.00139
4535,repair,0,3.14557
4535,repair,1,5.67543
4536,destroy,0,4.6418
4536,destroy,1,5.43878
4536,destroy,2,4.00139
4536,repair,0,3.14557
4536,repair,1,5.67543
4537,destroy,0,4.6418
4537,destroy,1,5.43878
4537,destroy,2,4.00139
4537,repair,0,3.14557
4537,repair,1,5.67543
4538,destroy,0,4.6418
4538,destroy,1,5.43878
4538,destroy,2,4.00139
4538,repair,0,3.14557
4538,repair,1,5.67543
4539,destroy,0,4.6418
4539,destroy,1,5.43878
4539,destroy,2,4.00139
4539,repair,0,3.14557
4539,repair,1,5.67543
4540,destroy,0,4.6418
4540,destroy,1,5.43878
4540,destroy,2,4.00139
4540,repair,0,3.14557
4540,repair,1,5.67543
4541,destroy,0,4.6418
4541,destroy,1,5.43878
4541,destroy,2,4.00139
4541,repair,0,3.14557
4541,repair,1,5.67543
4542,destroy,0,4.6418
4542,destroy,1,5.43878
4542,destroy,2,4.00139
4542,repair,0,3.14557
4542,repair,1,5.67543
4543,destroy,0,4.6418
4543,destroy,1,5.43878
4543,destroy,2,4.00139
4543,repair,0,3.14557
4543,repair,1,5.67543
4544,destroy,0,4.6418
4544,destroy,1,5.43878
4544,destroy,2,4.00139
4544,repair,0,3.14557
4544,repair,1,5.67543
4545,destroy,0,4.6418
4545,destroy,1,5.43878
4545,destroy,2,4.00139
4545,repair,0,3.14557
4545,repair,1,5.67543
4546,destroy,0,4.6418
4546,destroy,1,5.43878
4546,destroy,2,4.00139
4546,repair,0,3.14557
4546,repair,1,5.67543
4547,destroy,0,4.6418
4547,destroy,1,5.43878
4547,destroy,2,4.00139
4547,repair,0,3.14557
4547,repair,1,5.67543
4548,destroy,0,4.6418
4548,destroy,1,5.43878
4548,destroy,2,4.00139
4548,repair,0,3.14557
4548,repair,1,5.67543
4549,destroy,0,4.6418
4549,destroy,1,5.43878
4549,destroy,2,4.00139
4549,repair,0,3.14557
4549,repair,1,5.67543
4550,destroy,0,4.6418
4550,destroy,1,5.43878
4550,destroy,2,4.00139
4550,repair,0,3.14557
4550,repair,1,5.67543
4551,destroy,0,4.6418
4551,destroy,1,5.43878
4551,destroy,2,4.00139
4551,repair,0,3.14557
4551,repair,1,5.67543
4552,destroy,0,4.6418
4552,destroy,1,5.43878
4552,destroy,2,4.00139
4552,repair,0,3.14557
4552,repair,1,5.67543
4553,destroy,0,4.6418
4553,destroy,1,5.43878
4553,destroy,2,4.00139
4553,repair,0,3.14557
4553,repair,1,5.67543
4554,destroy,0,4.6418
4554,destroy,1,5.43878
4554,destroy,2,4.00139
4554,repair,0,3.14557
4554,repair,1,5.67543
4555,destroy,0,4.6418
4555,destroy,1,5.43878
4555,destroy,2,4.00139
4555,repair,0,3.14557
4555,repair,1,5.67543
4556,destroy,0,4.6418
4556,destroy,1,5.43878
4556,destroy,2,4.00139
4556,repair,0,3.14557
4556,repair,1,5.67543
4557,destroy,0,4.6418
4557,destroy,1,5.43878
4557,destroy,2,4.00139
4557,repair,0,3.14557
4557,repair,1,5.67543
4558,destroy,0,4.6418
4558,destroy,1,5.43878
4558,destroy,2,4.00139
4558,repair,0,3.14557
4558,repair,1,5.67543
4559,destroy,0,4.6418
4559,destroy,1,5.43878
4559,destroy,2,4.00139
4559,repair,0,3.14557
4559,repair,1,5.67543
4560,destroy,0,4.6418
4560,destroy,1,5.43878
4560,destroy,2,4.00139
4560,repair,0,3.14557
4560,repair,1,5.67543
4561,destroy,0,4.6418
4561,destroy,1,5.43878
4561,destroy,2,4.00139
4561,repair,0,3.14557
4561,repair,1,5.67543
4562,destroy,0,4.6418
4562,destroy,1,5.43878
4562,destroy,2,4.00139
4562,repair,0,3.14557
4562,repair,1,5.67543
4563,destroy,0,4.6418
4563,destroy,1,5.43878
4563,destroy,2,4.00139
4563,repair,0,3.14557
4563,repair,1,5.67543
4564,destroy,0,4.6418
4564,destroy,1,5.43878
4564,destroy,2,4.00139
4564,repair,0,3.14557
4564,repair,1,5.67543
4565,destroy,0,4.6418
4565,destroy,1,5.43878
4565,destroy,2,4.00139
4565,repair,0,3.14557
4565,repair,1,5.67543
4566,destroy,0,4.6418
4566,destroy,1,5.43878
4566,destroy,2,4.00139
4566,repair,0,3.14557
4566,repair,1,5.67543
4567,destroy,0,4.6418
4567,destroy,1,5.43878
4567,destroy,2,4.00139
4567,repair,0,3.14557
4567,repair,1,5.67543
4568,destroy,0,4.6418
4568,destroy,1,5.43878
4568,destroy,2,4.00139
4568,repair,0,3.14557
4568,repair,1,5.67543
4569,destroy,0,4.6418
4569,destroy,1,5.43878
4569,destroy,2,4.00139
4569,repair,0,3.14557
4569,repair,1,5.67543
4570,destroy,0,4.6418
4570,destroy,1,5.43878
4570,destroy,2,4.00139
4570,repair,0,3.14557
4570,repair,1,5.67543
4571,destroy,0,4.6418
4571,destroy,1,5.43878
4571,destroy,2,4.00139
4571,repair,0,3.14557
4571,repair,1,5.67543
4572,destroy,0,4.6418
4572,destroy,1,5.43878
4572,destroy,2,4.00139
4572,repair,0,3.14557
4572,repair,1,5.67543
4573,destroy,0,4.6418
4573,destroy,1,5.43878
4573,destroy,2,4.00139
4573,repair,0,3.14557
4573,repair,1,5.67543
4574,destroy,0,4.6418
4574,destroy,1,5.43878
4574,destroy,2,4.00139
4574,repair,0,3.14557
4574,repair,1,5.67543
4575,destroy,0,4.6418
4575,destroy,1,5.43878
4575,destroy,2,4.00139
4575,repair,0,3.14557
4575,repair,1,5.67543
4576,destroy,0,4.6418
4576,destroy,1,5.43878
4576,destroy,2,4.00139
4576,repair,0,3.14557
4576,repair,1,5.67543
4577,destroy,0,4.6418
4577,destroy,1,5.43878
4577,destroy,2,4.00139
4577,repair,0,3.14557
4577,repair,1,5.67543
4578,destroy,0,4.6418
4578,destroy,1,5.43878
4578,destroy,2,4.00139
4578,repair,0,3.14557
4578,repair,1,5.67543
4579,destroy,0,4.6418
4579,destroy,1,5.43878
4579,destroy,2,4.00139
4579,repair,0,3.14557
4579,repair,1,5.67543
4580,destroy,0,4.6418
4580,destroy,1,5.43878
4580,destroy,2,4.00139
4580,repair,0,3.14557
4580,repair,1,5.67543
4581,destroy,0,4.6418
4581,destroy,1,5.43878
4581,destroy,2,4.00139
4581,repair,0,3.14557
4581,repair,1,5.67543
4582,destroy,0,4.6418
4582,destroy,1,5.43878
4582,destroy,2,4.00139
4582,repair,0,3.14557
4582,repair,1,5.67543
4583,destroy,0,4.6418
4583,destroy,1,5.43878
4583,destroy,2,4.00139
4583,repair,0,3.14557
4583,repair,1,5.67543
4584,destroy,0,4.6418
4584,destroy,1,5.43878
4584,destroy,2,4.00139
4584,repair,0,3.14557
4584,repair,1,5.67543
4585,destroy,0,4.6418
4585,destroy,1,5.43878
4585,destroy,2,4.00139
4585,repair,0,3.14557
4585,repair,1,5.67543
4586,destroy,0,4.6418
4586,destroy,1,5.43878
4586,destroy,2,4.00139
4586,repair,0,3.14557
4586,repair,1,5.67543
4587,destroy,0,4.6418
4587,destroy,1,5.43878
4587,destroy,2,4.00139
4587,repair,0,3.14557
4587,repair,1,5.67543
4588,destroy,0,4.6418
4588,destroy,1,5.43878
4588,destroy,2,4.00139
4588,repair,0,3.14557
4588,repair,1,5.67543
4589,destroy,0,4.6418
4589,destroy,1,5.43878
4589,destroy,2,4.00139
4589,repair,0,3.14557
4589,repair,1,5.67543
4590,destroy,0,4.6418
4590,destroy,1,5.43878
4590,destroy,2,4.00139
4590,repair,0,3.14557
4590,repair,1,5.67543
4591,destroy,0,4.6418
4591,destroy,1,5.43878
4591,destroy,2,4.00139
4591,repair,0,3.14557
4591,repair,1,5.67543
4592,destroy,0,4.6418
4592,destroy,1,5.43878
4592,destroy,2,4.00139
4592,repair,0,3.14557
4592,repair,1,5.67543
4593,destroy,0,4.6418
4593,destroy,1,5.43878
4593,destroy,2,4.00139
4593,repair,0,3.14557
4593,repair,1,5.67543
4594,destroy,0,4.6418
4594,destroy,1,5.43878
4594,destroy,2,4.00139
4594,repair,0,3.14557
4594,repair,1,5.67543
4595,destroy,0,4.6418
4595,destroy,1,5.43878
4595,destroy,2,4.00139
4595,repair,0,3.14557
4595,repair,1,5.67543
4596,destroy,0,4.6418
4596,destroy,1,5.43878
4596,destroy,2,4.00139
4596,repair,0,3.14557
4596,repair,1,5.67543
4597,destroy,0,4.6418
4597,destroy,1,5.43878
4597,destroy,2,4.00139
4597,repair,0,3.14557
4597,repair,1,5.67543
4598,destroy,0,4.6418
4598,destroy,1,5.43878
4598,destroy,2,4.00139
4598,repair,0,3.14557
4598,repair,1,5.67543
4599,destroy,0,4.6418
4599,destroy,1,5.43878
4599,destroy,2,4.00139
4599,repair,0,3.14557
4599,repair,1,5.67543
4600,destroy,0,4.57762
4600,destroy,1,5.3949
4600,destroy,2,3.90125
4600,repair,0,3.03102
4600,repair,1,5.60789
4601,destroy,0,4.57762
4601,destroy,1,5.3949
4601,destroy,2,3.90125
4601,repair,0,3.03102
4601,repair,1,5.60789
4602,destroy,0,4.57762
4602,destroy,1,5.3949
4602,destroy,2,3.90125
4602,repair,0,3.03102
4602,repair,1,5.60789
4603,destroy,0,4.57762
4603,destroy,1,5.3949
4603,destroy,2,3.90125
4603,repair,0,3.03102
4603,repair,1,5.60789
4604,destroy,0,4.57762
4604,destroy,1,5.3949
4604,destroy,2,3.90125
4604,repair,0,3.03102
4604,repair,1,5.60789
4605,destroy,0,4.57762
4605,destroy,1,5.3949
4605,destroy,2,3.90125
4605,repair,0,3.03102
4605,repair,1,5.60789
4606,destroy,0,4.57762
4606,destroy,1,5.3949
4606,destroy,2,3.90125
4606,repair,0,3.03102
4606,repair,1,5.60789
4607,destroy,0,4.57762
4607,destroy,1,5.3949
4607,destroy,2,3.90125
4607,repair,0,3.03102
4607,repair,1,5.60789
4608,destroy,0,4.57762
4608,destroy,1,5.3949
4608,destroy,2,3.90125
4608,repair,0,3.03102
4608,repair,1,5.60789
4609,destroy,0,4.57762
4609,destroy,1,5.3949
4609,destroy,2,3.90125
4609,repair,0,3.03102
4609,repair,1,5.60789
4610,destroy,0,4.57762
4610,destroy,1,5.3949
4610,destroy,2,3.90125
4610,repair,0,3.03102
4610,repair,1,5.60789
4611,destroy,0,4.57762
4611,destroy,1,5.3949
4611,destroy,2,3.90125
4611,repair,0,3.03102
4611,repair,1,5.60789
4612,destroy,0,4.57762
4612,destroy,1,5.3949
4612,destroy,2,3.90125
4612,repair,0,3.03102
4612,repair,1,5.60789
4613,destroy,0,4.57762
4613,destroy,1,5.3949
4613,destroy,2,3.90125
4613,repair,0,3.03102
4613,repair,1,5.60789
4614,destroy,0,4.57762
4614,destroy,1,5.3949
4614,destroy,2,3.90125
4614,repair,0,3.03102
4614,repair,1,5.60789
4615,destroy,0,4.57762
4615,destroy,1,5.3949
4615,destroy,2,3.90125
4615,repair,0,3.03102
4615,repair,1,5.60789
4616,destroy,0,4.57762
4616,destroy,1,5.3949
4616,destroy,2,3.90125
4616,repair,0,3.03102
4616,repair,1,5.60789
4617,destroy,0,4.57762
4617,destroy,1,5.3949
4617,destroy,2,3.90125
4617,repair,0,3.03102
4617,repair,1,5.60789
4618,destroy,0,4.57762
4618,destroy,1,5.3949
4618,destroy,2,3.90125
4618,repair,0,3.03102
4618,repair,1,5.60789
4619,destroy,0,4.57762
4619,destroy,1,5.3949
4619,destroy,2,3.90125
4619,repair,0,3.03102
4619,repair,1,5.60789
4620,destroy,0,4.57762
4620,destroy,1,5.3949
4620,destroy,2,3.90125
4620,repair,0,3.03102
4620,repair,1,5.60789
4621,destroy,0,4.57762
4621,destroy,1,5.3949
4621,destroy,2,3.90125
4621,repair,0,3.03102
4621,repair,1,5.60789
4622,destroy,0,4.57762
4622,destroy,1,5.3949
4622,destroy,2,3.90125
4622,repair,0,3.03102
4622,repair,1,5.60789
4623,destroy,0,4.57762
4623,destroy,1,5.3949
4623,destroy,2,3.90125
4623,repair,0,3.03102
4623,repair,1,5.60789
4624,destroy,0,4.57762
4624,destroy,1,5.3949
4624,destroy,2,3.90125
4624,repair,0,3.03102
4624,repair,1,5.60789
4625,destroy,0,4.57762
4625,destroy,1,5.3949
4625,destroy,2,3.90125
4625,repair,0,3.03102
4625,repair,1,5.60789
4626,destroy,0,4.57762
4626,destroy,1,5.3949
4626,destroy,2,3.90125
4626,repair,0,3.03102
4626,repair,1,5.60789
4627,destroy,0,4.57762
4627,destroy,1,5.3949
4627,destroy,2,3.90125
4627,repair,0,3.03102
4627,repair,1,5.60789
4628,destroy,0,4.57762
4628,destroy,1,5.3949
4628,destroy,2,3.90125
4628,repair,0,3.03102
4628,repair,1,5.60789
4629,destroy,0,4.57762
4629,destroy,1,5.3949
4629,destroy,2,3.90125
4629,repair,0,3.03102
4629,repair,1,5.60789
4630,destroy,0,4.57762
4630,destroy,1,5.3949
4630,destroy,2,3.90125
4630,repair,0,3.03102
4630,repair,1,5.60789
4631,destroy,0,4.57762
4631,destroy,1,5.3949
4631,destroy,2,3.90125
4631,repair,0,3.03102
4631,repair,1,5.60789
4632,destroy,0,4.57762
4632,destroy,1,5.3949
4632,destroy,2,3.90125
4632,repair,0,3.03102
4632,repair,1,5.60789
4633,destroy,0,4.57762
4633,destroy,1,5.3949
4633,destroy,2,3.90125
4633,repair,0,3.03102
4633,repair,1,5.60789
4634,destroy,0,4.57762
4634,destroy,1,5.3949
4634,destroy,2,3.90125
4634,repair,0,3.03102
4634,repair,1,5.60789
4635,destroy,0,4.57762
4635,destroy,1,5.3949
4635,destroy,2,3.90125
4635,repair,0,3.03102
4635,repair,1,5.60789
4636,destroy,0,4.57762
4636,destroy,1,5.3949
4636,destroy,2,3.90125
4636,repair,0,3.03102
4636,repair,1,5.60789
4637,destroy,0,4.57762
4637,destroy,1,5.3949
4637,destroy,2,3.90125
4637,repair,0,3.03102
4637,repair,1,5.60789
4638,destroy,0,4.57762
4638,destroy,1,5.3949
4638,destroy,2,3.90125
4638,repair,0,3.03102
4638,repair,1,5.60789
4639,destroy,0,4.57762
4639,destroy,1,5.3949
4639,destroy,2,3.90125
4639,repair,0,3.03102
4639,repair,1,5.60789
4640,destroy,0,4.57762
4640,destroy,1,5.3949
4640,destroy,2,3.90125
4640,repair,0,3.03102
4640,repair,1,5.60789
4641,destroy,0,4.57762
4641,destroy,1,5.3949
4641,destroy,2,3.90125
4641,repair,0,3.03102
4641,repair,1,5.60789
4642,destroy,0,4.57762
4642,destroy,1,5.3949
4642,destroy,2,3.90125
4642,repair,0,3.03102
4642,repair,1,5.60789
4643,destroy,0,4.57762
4643,destroy,1,5.3949
4643,destroy,2,3.90125
4643,repair,0,3.03102
4643,repair,1,5.60789
4644,destroy,0,4.57762
4644,destroy,1,5.3949
4644,destroy,2,3.90125
4644,repair,0,3.03102
4644,repair,1,5.60789
4645,destroy,0,4.57762
4645,destroy,1,5.3949
4645,destroy,2,3.90125
4645,repair,0,3.03102
4645,repair,1,5.60789
4646,destroy,0,4.57762
4646,destroy,1,5.3949
4646,destroy,2,3.90125
4646,repair,0,3.03102
4646,repair,1,5.60789
4647,destroy,0,4.57762
4647,destroy,1,5.3949
4647,destroy,2,3.90125
4647,repair,0,3.03102
4647,repair,1,5.60789
4648,destroy,0,4.57762
4648,destroy,1,5.3949
4648,destroy,2,3.90125
4648,repair,0,3.03102
4648,repair,1,5.60789
4649,destroy,0,4.57762
4649,destroy,1,5.3949
4649,destroy,2,3.90125
4649,repair,0,3.03102
4649,repair,1,5.60789
4650,destroy,0,4.57762
4650,destroy,1,5.3949
4650,destroy,2,3.90125
4650,repair,0,3.03102
4650,repair,1,5.60789
4651,destroy,0,4.57762
4651,destroy,1,5.3949
4651,destroy,2,3.90125
4651,repair,0,3.03102
4651,repair,1,5.60789
4652,destroy,0,4.57762
4652,destroy,1,5.3949
4652,destroy,2,3.90125
4652,repair,0,3.03102
4652,repair,1,5.60789
4653,destroy,0,4.57762
4653,destroy,1,5.3949
4653,destroy,2,3.90125
4653,repair,0,3.03102
4653,repair,1,5.60789
4654,destroy,0,4.57762
4654,destroy,1,5.3949
4654,destroy,2,3.90125
4654,repair,0,3.03102
4654,repair,1,5.60789
4655,destroy,0,4.57762
4655,destroy,1,5.3949
4655,destroy,2,3.90125
4655,repair,0,3.03102
4655,repair,1,5.60789
4656,destroy,0,4.57762
4656,destroy,1,5.3949
4656,destroy,2,3.90125
4656,repair,0,3.03102
4656,repair,1,5.60789
4657,destroy,0,4.57762
4657,destroy,1,5.3949
4657,destroy,2,3.90125
4657,repair,0,3.03102
4657,repair,1,5.60789
4658,destroy,0,4.57762
4658,destroy,1,5.3949
4658,destroy,2,3.90125
4658,repair,0,3.03102
4658,repair,1,5.60789
4659,destroy,0,4.57762
4659,destroy,1,5.3949
4659,destroy,2,3.90125
4659,repair,0,3.03102
4659,repair,1,5.60789
4660,destroy,0,4.57762
4660,destroy,1,5.3949
4660,destroy,2,3.90125
4660,repair,0,3.03102
4660,repair,1,5.60789
4661,destroy,0,4.57762
4661,destroy,1,5.3949
4661,destroy,2,3.90125
4661,repair,0,3.03102
4661,repair,1,5.60789
4662,destroy,0,4.57762
4662,destroy,1,5.3949
4662,destroy,2,3.90125
4662,repair,0,3.03102
4662,repair,1,5.60789
4663,destroy,0,4.57762
4663,destroy,1,5.3949
4663,destroy,2,3.90125
4663,repair,0,3.03102
4663,repair,1,5.60789
4664,destroy,0,4.57762
4664,destroy,1,5.3949
4664,destroy,2,3.90125
4664,repair,0,3.03102
4664,repair,1,5.60789
4665,destroy,0,4.57762
4665,destroy,1,5.3949
4665,destroy,2,3.90125
4665,repair,0,3.03102
4665,repair,1,5.60789
4666,destroy,0,4.57762
4666,destroy,1,5.3949
4666,destroy,2,3.90125
4666,repair,0,3.03102
4666,repair,1,5.60789
4667,destroy,0,4.57762
4667,destroy,1,5.3949
4667,destroy,2,3.90125
4667,repair,0,3.03102
4667,repair,1,5.60789
4668,destroy,0,4.57762
4668,destroy,1,5.3949
4668,destroy,2,3.90125
4668,repair,0,3.03102
4668,repair,1,5.60789
4669,destroy,0,4.57762
4669,destroy,1,5.3949
4669,destroy,2,3.90125
4669,repair,0,3.03102
4669,repair,1,5.60789
4670,destroy,0,4.57762
4670,destroy,1,5.3949
4670,destroy,2,3.90125
4670,repair,0,3.03102
4670,repair,1,5.60789
4671,destroy,0,4.57762
4671,destroy,1,5.3949
4671,destroy,2,3.90125
4671,repair,0,3.03102
4671,repair,1,5.60789
4672,destroy,0,4.57762
4672,destroy,1,5.3949
4672,destroy,2,3.90125
4672,repair,0,3.03102
4672,repair,1,5.60789
4673,destroy,0,4.57762
4673,destroy,1,5.3949
4673,destroy,2,3.90125
4673,repair,0,3.03102
4673,repair,1,5.60789
4674,destroy,0,4.57762
4674,destroy,1,5.3949
4674,destroy,2,3.90125
4674,repair,0,3.03102
4674,repair,1,5.60789
4675,destroy,0,4.57762
4675,destroy,1,5.3949
4675,destroy,2,3.90125
4675,repair,0,3.03102
4675,repair,1,5.60789
4676,destroy,0,4.57762
4676,destroy,1,5.3949
4676,destroy,2,3.90125
4676,repair,0,3.03102
4676,repair,1,5.60789
4677,destroy,0,4.57762
4677,destroy,1,5.3949
4677,destroy,2,3.90125
4677,repair,0,3.03102
4677,repair,1,5.60789
4678,destroy,0,4.57762
4678,destroy,1,5.3949
4678,destroy,2,3.90125
4678,repair,0,3.03102
4678,repair,1,5.60789
4679,destroy,0,4.57762
4679,destroy,1,5.3949
4679,destroy,2,3.90125
4679,repair,0,3.03102
4679,repair,1,5.60789
4680,destroy,0,4.57762
4680,destroy,1,5.3949
4680,destroy,2,3.90125
4680,repair,0,3.03102
4680,repair,1,5.60789
4681,destroy,0,4.57762
4681,destroy,1,5.3949
4681,destroy,2,3.90125
4681,repair,0,3.03102
4681,repair,1,5.60789
4682,destroy,0,4.57762
4682,destroy,1,5.3949
4682,destroy,2,3.90125
4682,repair,0,3.03102
4682,repair,1,5.60789
4683,destroy,0,4.57762
4683,destroy,1,5.3949
4683,destroy,2,3.90125
4683,repair,0,3.03102
4683,repair,1,5.60789
4684,destroy,0,4.57762
4684,destroy,1,5.3949
4684,destroy,2,3.90125
4684,repair,0,3.03102
4684,repair,1,5.60789
4685,destroy,0,4.57762
4685,destroy,1,5.3949
4685,destroy,2,3.90125
4685,repair,0,3.03102
4685,repair,1,5.60789
4686,destroy,0,4.57762
4686,destroy,1,5.3949
4686,destroy,2,3.90125
4686,repair,0,3.03102
4686,repair,1,5.60789
4687,destroy,0,4.57762
4687,destroy,1,5.3949
4687,destroy,2,3.90125
4687,repair,0,3.03102
4687,repair,1,5.60789
4688,destroy,0,4.57762
4688,destroy,1,5.3949
4688,destroy,2,3.90125
4688,repair,0,3.03102
4688,repair,1,5.60789
4689,destroy,0,4.57762
4689,destroy,1,5.3949
4689,destroy,2,3.90125
4689,repair,0,3.03102
4689,repair,1,5.60789
4690,destroy,0,4.57762
4690,destroy,1,5.3949
4690,destroy,2,3.90125
4690,repair,0,3.03102
4690,repair,1,5.60789
4691,destroy,0,4.57762
4691,destroy,1,5.3949
4691,destroy,2,3.90125
4691,repair,0,3.03102
4691,repair,1,5.60789
4692,destroy,0,4.57762
4692,destroy,1,5.3949
4692,destroy,2,3.90125
4692,repair,0,3.03102
4692,repair,1,5.60789
4693,destroy,0,4.57762
4693,destroy,1,5.3949
4693,destroy,2,3.90125
4693,repair,0,3.03102
4693,repair,1,5.60789
4694,destroy,0,4.57762
4694,destroy,1,5.3949
4694,destroy,2,3.90125
4694,repair,0,3.03102
4694,repair,1,5.60789
4695,destroy,0,4.57762
4695,destroy,1,5.3949
4695,destroy,2,3.90125
4695,repair,0,3.03102
4695,repair,1,5.60789
4696,destroy,0,4.57762
4696,destroy,1,5.3949
4696,destroy,2,3.90125
4696,repair,0,3.03102
4696,repair,1,5.60789
4697,destroy,0,4.57762
4697,destroy,1,5.3949
4697,destroy,2,3.90125
4697,repair,0,3.03102
4697,repair,1,5.60789
4698,destroy,0,4.57762
4698,destroy,1,5.3949
4698,destroy,2,3.90125
4698,repair,0,3.03102
4698,repair,1,5.60789
4699,destroy,0,4.57762
4699,destroy,1,5.3949
4699,destroy,2,3.90125
4699,repair,0,3.03102
4699,repair,1,5.60789
4700,destroy,0,4.31986
4700,destroy,1,5.25541
4700,destroy,2,3.91113
4700,repair,0,2.92792
4700,repair,1,5.4471
4701,destroy,0,4.31986
4701,destroy,1,5.25541
4701,destroy,2,3.91113
4701,repair,0,2.92792
4701,repair,1,5.4471
4702,destroy,0,4.31986
4702,destroy,1,5.25541
4702,destroy,2,3.91113
4702,repair,0,2.92792
4702,repair,1,5.4471
4703,destroy,0,4.31986
4703,destroy,1,5.25541
4703,destroy,2,3.91113
4703,repair,0,2.92792
4703,repair,1,5.4471
4704,destroy,0,4.31986
4704,destroy,1,5.25541
4704,destroy,2,3.91113
4704,repair,0,2.92792
4704,repair,1,5.4471
4705,destroy,0,4.31986
4705,destroy,1,5.25541
4705,destroy,2,3.91113
4705,repair,0,2.92792
4705,repair,1,5.4471
4706,destroy,0,4.31986
4706,destroy,1,5.25541
4706,destroy,2,3.91113
4706,repair,0,2.92792
4706,repair,1,5.4471
4707,destroy,0,4.31986
4707,destroy,1,5.25541
4707,destroy,2,3.91113
4707,repair,0,2.92792
4707,repair,1,5.4471
4708,destroy,0,4.31986
4708,destroy,1,5.25541
4708,destroy,2,3.91113
4708,repair,0,2.92792
4708,repair,1,5.4471
4709,destroy,0,4.31986
4709,destroy,1,5.25541
4709,destroy,2,3.91113
4709,repair,0,2.92792
4709,repair,1,5.4471
4710,destroy,0,4.31986
4710,destroy,1,5.25541
4710,destroy,2,3.91113
4710,repair,0,2.92792
4710,repair,1,5.4471
4711,destroy,0,4.31986
4711,destroy,1,5.25541
4711,destroy,2,3.91113
4711,repair,0,2.92792
4711,repair,1,5.4471
4712,destroy,0,4.31986
4712,destroy,1,5.25541
4712,destroy,2,3.91113
4712,repair,0,2.92792
4712,repair,1,5.4471
